ing_id,std_name,lv1,lv2,freq,matched_kca,matched_agrofood,matched_any_reference,agro_category_ref,kca_category_ref,std_name_2nd,source_file,std_name_normalized
M46742,스프라우드,기타,기타,1,False,False,False,,,스프라우드,완5,스프라우드
M46792,피스타치오등,기타,기타,1,False,False,False,,,피스타치오등,완5,피스타치오등
M46812,소스전부,기타,기타,1,False,False,False,,,소스전부,완5,소스전부
M46832,단호박퓨레옵션,채소류,열매채소,1,False,True,True,,,단호박퓨레옵션,완5,단호박퓨레옵션
M46852,다진전튀김,어패류,해조류,1,False,False,False,,,다진전튀김,완5,다진전튀김
M46862,호박삶을때물,채소류,열매채소,1,False,True,True,,,호박삶을때물,완5,호박삶을때물
M46882,유기농파스타면,채소류,양념채소,1,False,False,False,,,유기농파스타면,완5,유기농파스타면
M46902,편의점미트볼,기타,기타,1,False,False,False,,,편의점미트볼,완5,편의점미트볼
M46912,두유요거트나두유,양념·기름,기름,1,False,False,False,,,두유요거트,완5,두유요거트나두유
M46932,불닭파스타소스,채소류,양념채소,1,False,False,False,,,불닭파스타소스,완5,불닭파스타소스
M46942,동남아쌀밥,곡류·면,쌀,1,False,False,False,,,동남아쌀밥,완5,동남아쌀밥
M46952,마요네즈허니머스터드,양념·기름,기타양념,1,False,False,False,,,마요네즈허니머스터드,완5,마요네즈허니머스터드
M47002,야채선호하는모든야채,기타,기타,1,False,False,False,,,야채선호하는모든야채,완5,야채선호하는모든야채
M47012,흰앙금,기타,물·음료,1,False,False,False,,,흰앙금,완5,흰앙금
M47022,견과류피칸호두건포도등,유제품,우유·크림,1,False,True,True,,,견과류피칸호두건포도등,완5,견과류피칸호두건포도등
M47042,한치몸,기타,기타,1,False,False,False,,,한치몸,완5,한치몸
M47052,밀크커버춰초콜렛,기타,기타,1,False,False,False,,,밀크커버춰,완5,밀크커버춰
M47152,보리순,곡류·면,밀가루·전분,1,False,True,True,,,보리순,완5,보리순
M47172,딸기맛요거트,기타,기타,1,False,True,True,,,딸기맛요거트,완5,딸기맛요거트
M47212,청경채고명용,양념·기름,액젓·국물조미료,1,False,True,True,,,청경채고명용,완5,청경채고명용
M47232,식용색소빨노초파보,채소류,양념채소,1,False,True,True,,,식용색소빨노초파보,완5,식용색소빨노초파보
M47242,인델리소프트분말,기타,기타,1,False,False,False,,,인델리소프트분말,완5,인델리소프트분말
M47252,엑소틱푸드스리라차칠리갈릭소스,기타,기타,1,False,False,False,,,엑소틱푸드스리라차칠리갈릭소스,완5,엑소틱푸드스리라차칠리갈릭소스
M47272,히비스커스얼음,기타,기타,1,False,False,False,,,히비스커스얼음,완5,히비스커스얼음
M47312,발티커리,기타,기타,1,False,False,False,,,발티커리,완5,발티커리
M47322,물생수머그컵기준으로,기타,물·음료,1,False,False,False,,,물생수머그컵기준으로,완5,물생수머그컵기준으로
M47362,견과류호도호박씨아몬드아마씨,과일·견과,견과·씨앗,1,False,True,True,,,견과류호도호박씨아몬드아마씨,완5,견과류호도호박씨아몬드아마씨
M47382,묵은석박지,가공식품,두부·묵,1,False,False,False,,,묵은석박지,완5,묵은석박지
M47402,스테비아에리스리,기타,기타,1,False,False,False,,,스테비아에리스리,완5,스테비아에리스리
M47422,하루견과각종견과류포함,기타,기타,1,False,False,False,,,하루견과각종견과류포함,완5,하루견과각종견과류포함
M47482,럼약간고구마충전물,기타,물·음료,1,False,True,True,,,럼약간고구마충전물,완5,럼약간고구마충전물
M47532,단호박모닝두부생식용,채소류,열매채소,1,False,True,True,,,단호박모닝두부생식용,완5,단호박모닝두부생식용
M47602,또띠아먹을양만큼,기타,기타,1,False,False,False,,,또띠아먹을양만큼,완5,또띠아먹을양만큼
M47632,불가리스농후발효유,양념·기름,기름,1,False,False,False,,,불가리스농후발효유,완5,불가리스농후발효유
M47642,튜어릭,기타,기타,1,False,False,False,,,튜어릭,완5,튜어릭
M47652,흑미현미백미,기타,기타,1,False,False,False,,,흑미현미백미,완5,흑미현미백미
M47672,깐위,기타,기타,1,False,False,False,,,깐위,완5,깐위
M47692,가쓰오쯔유소스,양념·기름,기름,1,False,False,False,,,가쓰오쯔유소스,완5,가쓰오쯔유소스
M47702,고로쇠시럽,기타,기타,1,False,False,False,,,고로쇠시럽,완5,고로쇠시럽
M47712,중간크기의늙은호박,채소류,열매채소,1,False,True,True,,,중간크기의늙은호박,완5,중간크기의늙은호박
M47722,카스테라가루,곡류·면,밀가루·전분,1,False,False,False,,,카스테라가루,완5,카스테라가루
M47732,칠리통조림,기타,기타,1,False,False,False,,,칠리통조림,완5,칠리통조림
M47752,앞다릿살,양념·기름,식초·발효,1,False,False,False,,,앞다릿살,완5,앞다릿살
M47792,인삼몸,기타,기타,1,False,False,False,,,인삼몸,완5,인삼몸
M47802,물옥수수가,기타,물·음료,1,False,True,True,,,물옥수수가,완5,물옥수수가
M47832,물레시피대로,기타,물·음료,1,False,False,False,,,물레시피대로,완5,물레시피대로
M47842,볶음용물,기타,물·음료,1,False,False,False,,,볶음용물,완5,볶음용물
M47862,반건조냉,곡류·면,면류,1,False,False,False,,,반건조냉,완5,반건조냉
M47902,이화주,기타,주류,1,False,False,False,,,이화주,완5,이화주
M47912,그린토마토,채소류,열매채소,1,False,True,True,,,그린토마토,완5,그린토마토
M47922,백작,기타,기타,1,False,False,False,,,백작,완5,백작
M47952,스지선택찍어먹는소스진간,기타,기타,1,False,False,False,,,스지선택찍어먹는소스진간,완5,스지선택찍어먹는소스진간
M47992,사리곰탕면,곡류·면,면류,1,False,False,False,,,사리곰탕면,완5,사리곰탕면
M48002,몽쉘말차,기타,기타,1,False,False,False,,,몽쉘말차,완5,몽쉘말차
M48012,안심돈까스패,기타,기타,1,False,False,False,,,안심돈까스패,완5,안심돈까스패
M48032,물에불려삶은병아리콩,채소류,뿌리채소,1,False,True,True,,,물에불려삶은병아리콩,완5,물에불려삶은병아리콩
M48062,마요네즈땡초와섞기,양념·기름,기타양념,1,False,False,False,,,마요네즈땡초와섞기,완5,마요네즈땡초와섞기
M48092,쌀달래간장달래,양념·기름,장류,1,False,False,False,,,쌀달래간장달래,완5,쌀달래간장달래
M48112,무한토막간,기타,기타,1,False,False,False,,,무한토막간,완5,무한토막간
M48122,딸기쿠키칩,기타,기타,1,False,True,True,,,딸기쿠키칩,완5,딸기쿠키칩
M48172,물조금배합초비율식초,양념·기름,식초·발효,1,False,False,False,,,물조금배합초비율식초,완5,물조금배합초비율식초
M48182,개살크랩,기타,기타,1,False,False,False,,,개살크랩,완5,개살크랩
M48212,지중해스타일번,기타,기타,1,False,False,False,,,지중해스타일번,완5,지중해스타일번
M48222,고추냉이잎장아찌,채소류,열매채소,1,False,False,False,,,고추냉이잎장아찌,완5,고추냉이잎장아찌
M48232,실한천물에불려사용함,기타,물·음료,1,False,False,False,,,실한천물에불려사용함,완5,실한천물에불려사용함
M48252,녹말물고명반숙계란후라이,육류·계란,계란,1,False,True,True,,,녹말물고명반숙계란후라이,완5,녹말물고명반숙계란후라이
M48272,깐족파,채소류,양념채소,1,False,False,False,,,족파,완5,족파
M48282,봄산채나물,채소류,잎채소,1,False,False,False,,,봄산채나물,완5,봄산채나물
M48292,콘밀아레파가루,곡류·면,밀가루·전분,1,False,False,False,,,콘밀아레파가루,완5,콘밀아레파가루
M48302,태국마른고추,채소류,열매채소,1,False,False,False,,,태국마른고추,완5,태국마른고추
M48322,소주밥숟가락계량,기타,주류,1,False,False,False,,,소주밥숟가락계량,완5,소주밥숟가락계량
M48362,라벤더꽃차티백,기타,기타,1,False,False,False,,,라벤더꽃차티백,완5,라벤더꽃차티백
M48372,배즙백김치,채소류,양념채소,1,False,False,False,,,배즙백김치,완5,배즙백김치
M48412,토마토소스적당양,채소류,열매채소,1,False,True,True,,,토마토소스적당양,완5,토마토소스적당양
M48442,티피오카전분,곡류·면,밀가루·전분,1,False,False,False,,,티피오카전분,완5,티피오카전분
M48462,우유고추,양념·기름,장류,1,False,True,True,,,우유고추,완5,우유고추
M48502,카츠,기타,기타,1,False,False,False,,,카츠,완5,카츠
M48512,어린잎채소부추무침,기타,기타,1,False,True,True,,,어린잎채소부추무침,완5,어린잎채소부추무침
M48522,밥짓는물,기타,물·음료,1,False,False,False,,,밥짓는물,완5,밥짓는물
M48562,육수사태끓인물,양념·기름,액젓·국물조미료,1,False,False,False,,,육수사태끓인물,완5,육수사태끓인물
M48572,완두콩핫베지,기타,기타,1,False,False,False,,,완두콩핫베지,완5,완두콩핫베지
M48592,얼린생강,기타,기타,1,False,True,True,,,얼린생강,완5,얼린생강
M48652,쨈카야쨈,기타,기타,1,False,False,False,,,쨈카야쨈,완5,쨈카야쨈
M48662,물작은들,기타,물·음료,1,False,False,False,,,물작은들,완5,물작은들
M48712,꼬끄아몬드가루,과일·견과,견과·씨앗,1,False,True,True,,,꼬끄아몬드가루,완5,꼬끄아몬드가루
M48762,굴소스부족한간만큼,기타,기타,1,False,False,False,,,굴소스부족한간만큼,완5,굴소스부족한간만큼
M48782,아이싱슈가,기타,기타,1,False,False,False,,,아이싱슈가,완5,아이싱슈가
M48802,쵸리조,기타,기타,1,False,False,False,,,쵸리조,완5,쵸리조
M48852,우유닭잡내제거,유제품,우유·크림,1,False,True,True,,,우유닭잡내제거,완5,우유닭잡내제거
M48872,갖가지버섯,채소류,버섯,1,False,True,True,,,갖가지버섯,완5,갖가지버섯
M48902,다시육수코인육수,양념·기름,액젓·국물조미료,1,False,False,False,,,다시육수코인육수,완5,다시육수코인육수
M48922,열무물김치건더기,어패류,해조류,1,False,True,True,,,열무물김치건더기,완5,열무물김치건더기
M48952,물적당량닭,양념·기름,가루양념,1,False,False,False,,,물적당량닭,완5,물적당량닭
M48972,꿀넣고싶을만큼만,기타,기타,1,False,False,False,,,꿀넣고싶을만큼만,완5,꿀넣고싶을만큼만
M48982,크러쉬트레드페퍼,기타,기타,1,False,False,False,,,크러쉬트레드페퍼,완5,크러쉬트레드페퍼
M49012,야채다린물,기타,물·음료,1,False,False,False,,,야채다린물,완5,야채다린물
M49052,무꼬뭐꼬추억맛,기타,기타,1,False,False,False,,,무꼬뭐꼬추억맛,완5,무꼬뭐꼬추억맛
M49062,스페셜K씨리얼,유제품,버터,1,False,False,False,,,스페셜K씨리얼,완5,스페셜K씨리얼
P00206,앙금,유제품,우유·크림,1,False,True,True,,,앙금,완5,앙금
M49132,후레이크소스,기타,기타,1,False,False,False,,,후레이크소스,완5,후레이크소스
M49162,취나물반찬,채소류,잎채소,1,False,False,False,,,취나물반찬,완5,취나물반찬
M49242,유자차건더기,양념·기름,기름,1,False,False,False,,,유자차건더기,완5,유자차건더기
M49262,초코모닝빵,곡류·면,빵·곡식가공,1,False,False,False,,,초코모닝빵,완5,초코모닝빵
M49332,매운탕생선,기타,기타,1,False,False,False,,,매운탕생선,완5,매운탕생선
M49362,후라기케,기타,기타,1,False,False,False,,,후라기케,완5,후라기케
M49382,기름소스간,양념·기름,기름,1,False,False,False,,,기름소스간,완5,기름소스간
M49392,쌈장돼지불백,육류·계란,돼지고기,1,False,True,True,,,쌈장돼지불백,완5,쌈장돼지불백
M49412,물옥수수잠길,기타,물·음료,1,False,True,True,,,물옥수수잠길,완5,물옥수수잠길
M49452,설레임아이스크림,유제품,우유·크림,1,False,False,False,,,설레임아이스크림,완5,설레임아이스크림
M49472,샤인머스켓청,양념·기름,식초·발효,1,False,False,False,,,샤인머스켓청,완5,샤인머스켓청
M49492,머스타드버터,유제품,버터,1,False,False,False,,,머스타드버터,완5,머스타드버터
M49502,딸기초코,기타,기타,1,False,True,True,,,딸기초코,완5,딸기초코
M49532,알토리맛밤,기타,기타,1,False,False,False,,,알토리맛밤,완5,알토리맛밤
M49542,물면,곡류·면,면류,1,False,False,False,,,물면,완5,물면
M49562,귤쨈,과일·견과,과일,1,False,False,False,,,귤쨈,완5,귤쨈
M49592,소프트브라우니믹스,기타,기타,1,False,False,False,,,소프트브라우니믹스,완5,소프트브라우니믹스
M49632,홍삼정과액,기타,기타,1,False,False,False,,,홍삼정과액,완5,홍삼정과액
M49642,익힌비트,기타,기타,1,False,False,False,,,익힌비트,완5,익힌비트
M49652,에드웰스프리미엄ChoiseNut하루견과류세트,기타,기타,1,False,False,False,,,에드웰스프리미엄ChoiseNut하루견과류세트,완5,에드웰스프리미엄ChoiseNut하루견과류세트
P00211,복분자발사믹식초,양념·기름,식초·발효,1,False,False,False,,,복분자발사믹식초,완5,복분자발사믹식초
M49692,갓김치잎사귀,어패류,해조류,1,False,False,False,,,갓김치잎사귀,완5,갓김치잎사귀
M49702,꿀포인트,기타,기타,1,False,False,False,,,꿀포인트,완5,꿀포인트
M49712,사과등취향건비빔,채소류,열매채소,1,False,True,True,,,사과등취향건비빔,완5,사과등취향건비빔
M49722,미나리파스타,채소류,양념채소,1,False,True,True,,,미나리파스타,완5,미나리파스타
M49742,물약간전체,양념·기름,가루양념,1,False,False,False,,,물약간전체,완5,물약간전체
M49752,토마토데코용,채소류,열매채소,1,False,True,True,,,토마토데코용,완5,토마토데코용
M49802,무맛젤라틴가루,곡류·면,밀가루·전분,1,False,False,False,,,무맛젤라틴가루,완5,무맛젤라틴가루
